meal_id,restaurant_id,name,ingredients,category,price,expiry,discount,tags,description
m508,r67,Meal 508,"cheese,fish,egg",dessert,22.81,2026-04-13T22:35:25.054520,0,"glutenfree,spicy",Delicious glutenfree spicy meal with cheese fish egg.
m509,r28,Meal 509,"fish,cheese,chicken",dessert,138.85,2026-04-15T21:35:25.054588,0,"vegetarian,vegan",Delicious vegetarian vegan meal with fish cheese chicken.
m510,r7,Meal 510,"cheese,potato,garlic",main,148.38,2026-04-14T09:35:25.054614,0,"spicy,dessert",Delicious spicy dessert meal with cheese potato garlic.
m511,r26,Meal 511,"tomato,chicken,fish",dessert,64.77,2026-04-18T13:35:25.054639,1,"vegetarian,seafood",Delicious vegetarian seafood meal with tomato chicken fish.
m512,r55,Meal 512,"cheese,onion,egg",drink,142.21,2026-04-14T12:35:25.054665,0,"vegetarian,seafood",Delicious vegetarian seafood meal with cheese onion egg.
m513,r75,Meal 513,"cheese,rice,lettuce",starter,74.19,2026-04-16T12:35:25.054687,0,halal,Delicious halal meal with cheese rice lettuce.
m514,r39,Meal 514,"lettuce,beef,rice",drink,144.94,2026-04-16T09:35:25.054709,0,"kidfriendly,spicy,halal",Delicious kidfriendly spicy halal meal with lettuce beef rice.
m515,r60,Meal 515,"lettuce,egg,fish",main,192.35,2026-04-13T17:35:25.054731,1,"lowcal,kidfriendly",Delicious lowcal kidfriendly meal with lettuce egg fish.
m516,r12,Meal 516,"tomato,onion,potato",starter,131.76,2026-04-15T13:35:25.054753,0,seafood,Delicious seafood meal with tomato onion potato.
m517,r7,Meal 517,"garlic,chicken,fish",drink,171.06,2026-04-17T21:35:25.054787,0,"spicy,lowcal",Delicious spicy lowcal meal with garlic chicken fish.
m518,r8,Meal 518,"onion,beef,cheese",drink,144.31,2026-04-16T14:35:25.054809,0,"vegetarian,dessert",Delicious vegetarian dessert meal with onion beef cheese.
m519,r16,Meal 519,"tomato,potato,rice",drink,44.55,2026-04-16T13:35:25.054829,0,"glutenfree,vegan,dessert",Delicious glutenfree vegan dessert meal with tomato potato rice.
m520,r39,Meal 520,"fish,onion,tomato",main,20.01,2026-04-14T04:35:25.054850,0,"seafood,vegan,lowcal",Delicious seafood vegan lowcal meal with fish onion tomato.
m521,r67,Meal 521,"tomato,beef,fish",drink,90.33,2026-04-13T17:35:25.054870,0,halal,Delicious halal meal with tomato beef fish.
m522,r39,Meal 522,"tomato,potato,cheese",drink,174.68,2026-04-17T23:35:25.054895,0,"kidfriendly,spicy",Delicious kidfriendly spicy meal with tomato potato cheese.
m523,r56,Meal 523,"rice,egg,tomato",starter,105.71,2026-04-14T11:35:25.054915,0,vegan,Delicious vegan meal with rice egg tomato.
m524,r38,Meal 524,"garlic,cheese,lettuce",main,103.51,2026-04-15T15:35:25.054937,1,"vegetarian,kidfriendly,spicy",Delicious vegetarian kidfriendly spicy meal with garlic cheese lettuce.
m525,r19,Meal 525,"fish,beef,onion",main,124.5,2026-04-15T15:35:25.054957,0,seafood,Delicious seafood meal with fish beef onion.
m526,r80,Meal 526,"rice,fish,garlic",main,196.72,2026-04-15T01:35:25.055136,0,"vegan,dessert",Delicious vegan dessert meal with rice fish garlic.
m527,r65,Meal 527,"potato,lettuce,egg",starter,138.07,2026-04-13T22:35:25.055165,0,"halal,dessert,kidfriendly",Delicious halal dessert kidfriendly meal with potato lettuce egg.
m528,r73,Meal 528,"cheese,garlic,egg",drink,32.28,2026-04-18T12:35:25.055188,1,"kidfriendly,spicy",Delicious kidfriendly spicy meal with cheese garlic egg.
m529,r49,Meal 529,"rice,bread,onion",dessert,125.21,2026-04-16T16:35:25.055216,1,"spicy,seafood",Delicious spicy seafood meal with rice bread onion.
m530,r9,Meal 530,"egg,rice,tomato",main,109.9,2026-04-14T02:35:25.055239,1,vegan,Delicious vegan meal with egg rice tomato.
m531,r42,Meal 531,"beef,rice,lettuce",drink,186.03,2026-04-17T14:35:25.055261,0,halal,Delicious halal meal with beef rice lettuce.
m532,r79,Meal 532,"egg,beef,fish",dessert,129.18,2026-04-17T15:35:25.055280,0,"vegetarian,vegan",Delicious vegetarian vegan meal with egg beef fish.
m533,r23,Meal 533,"lettuce,rice,onion",starter,55.23,2026-04-16T13:35:25.055300,1,"vegetarian,kidfriendly",Delicious vegetarian kidfriendly meal with lettuce rice onion.
m534,r57,Meal 534,"egg,rice,lettuce",starter,35.48,2026-04-17T22:35:25.055319,0,"seafood,halal,vegetarian",Delicious seafood halal vegetarian meal with egg rice lettuce.
m535,r13,Meal 535,"rice,chicken,bread",drink,122.29,2026-04-17T17:35:25.055339,0,vegan,Delicious vegan meal with rice chicken bread.
m536,r44,Meal 536,"fish,tomato,garlic",drink,110.15,2026-04-16T15:35:25.055359,0,glutenfree,Delicious glutenfree meal with fish tomato garlic.
m537,r80,Meal 537,"lettuce,garlic,egg",main,122.45,2026-04-18T05:35:25.055379,0,"spicy,vegetarian,halal",Delicious spicy vegetarian halal meal with lettuce garlic egg.
m538,r67,Meal 538,"fish,tomato,chicken",dessert,24.06,2026-04-16T18:35:25.055398,0,"vegetarian,glutenfree",Delicious vegetarian glutenfree meal with fish tomato chicken.
m539,r33,Meal 539,"rice,cheese,beef",starter,173.58,2026-04-16T10:35:25.055417,0,"dessert,vegetarian",Delicious dessert vegetarian meal with rice cheese beef.
m540,r52,Meal 540,"fish,cheese,chicken",dessert,95.85,2026-04-13T18:35:25.055443,0,"vegan,vegetarian,seafood",Delicious vegan vegetarian seafood meal with fish cheese chicken.
m541,r43,Meal 541,"tomato,potato,bread",main,62.41,2026-04-18T12:35:25.055464,0,spicy,Delicious spicy meal with tomato potato bread.
m542,r73,Meal 542,"lettuce,onion,garlic",main,179.75,2026-04-18T12:35:25.055484,1,"vegan,dessert,glutenfree",Delicious vegan dessert glutenfree meal with lettuce onion garlic.
m543,r17,Meal 543,"chicken,fish,potato",dessert,97.67,2026-04-14T18:35:25.055505,0,"vegan,vegetarian",Delicious vegan vegetarian meal with chicken fish potato.
m544,r30,Meal 544,"chicken,tomato,potato",drink,142.75,2026-04-16T19:35:25.055528,0,vegan,Delicious vegan meal with chicken tomato potato.
m545,r71,Meal 545,"lettuce,rice,egg",drink,118.92,2026-04-17T07:35:25.055548,0,"vegan,lowcal",Delicious vegan lowcal meal with lettuce rice egg.
m546,r57,Meal 546,"bread,tomato,egg",main,62.87,2026-04-15T21:35:25.055567,0,dessert,Delicious dessert meal with bread tomato egg.
m547,r76,Meal 547,"lettuce,potato,onion",main,177.19,2026-04-13T19:35:25.055587,0,halal,Delicious halal meal with lettuce potato onion.
m548,r8,Meal 548,"rice,fish,egg",main,76.54,2026-04-15T02:35:25.055609,0,vegan,Delicious vegan meal with rice fish egg.
m549,r38,Meal 549,"fish,garlic,beef",main,33.75,2026-04-17T02:35:25.055629,0,lowcal,Delicious lowcal meal with fish garlic beef.
m550,r64,Meal 550,"egg,cheese,bread",dessert,176.41,2026-04-17T17:35:25.055650,0,"dessert,halal,kidfriendly",Delicious dessert halal kidfriendly meal with egg cheese bread.
m551,r68,Meal 551,"chicken,bread,lettuce",drink,70.36,2026-04-17T08:35:25.055670,0,"dessert,vegetarian",Delicious dessert vegetarian meal with chicken bread lettuce.
m552,r18,Meal 552,"potato,tomato,beef",starter,26.46,2026-04-15T13:35:25.055690,0,"halal,seafood,dessert",Delicious halal seafood dessert meal with potato tomato beef.
m553,r57,Meal 553,"fish,chicken,cheese",drink,74.07,2026-04-15T01:35:25.055710,0,"kidfriendly,vegetarian,vegan",Delicious kidfriendly vegetarian vegan meal with fish chicken cheese.
m554,r8,Meal 554,"chicken,lettuce,garlic",main,60.4,2026-04-15T22:35:25.055734,1,"lowcal,kidfriendly",Delicious lowcal kidfriendly meal with chicken lettuce garlic.
m555,r24,Meal 555,"cheese,chicken,potato",dessert,188.7,2026-04-17T15:35:25.055754,0,"lowcal,vegan,dessert",Delicious lowcal vegan dessert meal with cheese chicken potato.
m556,r34,Meal 556,"egg,onion,lettuce",drink,160.87,2026-04-18T04:35:25.055776,0,"halal,vegan,spicy",Delicious halal vegan spicy meal with egg onion lettuce.
m557,r14,Meal 557,"potato,fish,lettuce",dessert,49.26,2026-04-16T15:35:25.055797,1,"lowcal,seafood,glutenfree",Delicious lowcal seafood glutenfree meal with potato fish lettuce.
m558,r60,Meal 558,"cheese,garlic,egg",starter,158.84,2026-04-14T00:35:25.055820,0,"halal,spicy,vegan",Delicious halal spicy vegan meal with cheese garlic egg.
m559,r44,Meal 559,"cheese,bread,egg",dessert,160.84,2026-04-17T02:35:25.055840,0,"lowcal,vegan,seafood",Delicious lowcal vegan seafood meal with cheese bread egg.
m560,r16,Meal 560,"rice,fish,garlic",drink,21.6,2026-04-13T16:35:25.055862,0,"dessert,seafood",Delicious dessert seafood meal with rice fish garlic.
m561,r46,Meal 561,"lettuce,chicken,onion",dessert,181.47,2026-04-14T00:35:25.055881,0,"glutenfree,halal",Delicious glutenfree halal meal with lettuce chicken onion.
m562,r9,Meal 562,"cheese,egg,fish",starter,133.46,2026-04-14T06:35:25.055905,0,"spicy,seafood",Delicious spicy seafood meal with cheese egg fish.
m563,r80,Meal 563,"garlic,chicken,rice",drink,124.38,2026-04-17T05:35:25.055926,0,"vegan,halal,glutenfree",Delicious vegan halal glutenfree meal with garlic chicken rice.
m564,r71,Meal 564,"cheese,egg,chicken",dessert,117.28,2026-04-17T04:35:25.055948,0,"halal,vegan,dessert",Delicious halal vegan dessert meal with cheese egg chicken.
m565,r77,Meal 565,"beef,egg,potato",main,111.99,2026-04-15T22:35:25.055968,0,dessert,Delicious dessert meal with beef egg potato.
m566,r27,Meal 566,"beef,garlic,lettuce",dessert,45.75,2026-04-18T06:35:25.055987,0,"dessert,lowcal",Delicious dessert lowcal meal with beef garlic lettuce.
m567,r78,Meal 567,"garlic,bread,fish",main,48.86,2026-04-15T03:35:25.056006,0,"dessert,lowcal",Delicious dessert lowcal meal with garlic bread fish.
m568,r38,Meal 568,"beef,onion,tomato",dessert,111.94,2026-04-17T21:35:25.056030,0,vegan,Delicious vegan meal with beef onion tomato.
m569,r28,Meal 569,"lettuce,garlic,beef",starter,121.77,2026-04-13T23:35:25.056052,1,"vegan,spicy",Delicious vegan spicy meal with lettuce garlic beef.
m570,r69,Meal 570,"fish,garlic,potato",drink,77.05,2026-04-16T08:35:25.056073,0,"vegetarian,vegan,seafood",Delicious vegetarian vegan seafood meal with fish garlic potato.
m571,r74,Meal 571,"tomato,bread,egg",dessert,154.67,2026-04-16T00:35:25.056094,0,"halal,dessert",Delicious halal dessert meal with tomato bread egg.
m572,r31,Meal 572,"beef,bread,potato",main,184.63,2026-04-16T06:35:25.056130,1,"lowcal,dessert",Delicious lowcal dessert meal with beef bread potato.
m573,r78,Meal 573,"lettuce,tomato,onion",starter,186.63,2026-04-17T23:35:25.056149,0,kidfriendly,Delicious kidfriendly meal with lettuce tomato onion.
m574,r53,Meal 574,"cheese,bread,garlic",main,93.53,2026-04-14T05:35:25.056170,0,"spicy,seafood,lowcal",Delicious spicy seafood lowcal meal with cheese bread garlic.
m575,r74,Meal 575,"fish,chicken,rice",drink,67.41,2026-04-14T05:35:25.056194,1,"halal,spicy",Delicious halal spicy meal with fish chicken rice.
m576,r13,Meal 576,"lettuce,chicken,rice",starter,112.68,2026-04-13T23:35:25.056215,1,vegan,Delicious vegan meal with lettuce chicken rice.
m577,r55,Meal 577,"egg,potato,tomato",dessert,41.43,2026-04-17T09:35:25.056235,0,"spicy,lowcal",Delicious spicy lowcal meal with egg potato tomato.
m578,r76,Meal 578,"egg,bread,fish",drink,133.55,2026-04-18T10:35:25.056257,1,"vegetarian,vegan,kidfriendly",Delicious vegetarian vegan kidfriendly meal with egg bread fish.
m579,r38,Meal 579,"egg,onion,potato",starter,181.21,2026-04-14T00:35:25.056277,0,"spicy,glutenfree",Delicious spicy glutenfree meal with egg onion potato.
m580,r59,Meal 580,"rice,potato,onion",main,61.81,2026-04-15T01:35:25.056301,1,"dessert,kidfriendly",Delicious dessert kidfriendly meal with rice potato onion.
m581,r44,Meal 581,"potato,onion,egg",drink,71.35,2026-04-18T02:35:25.056322,1,glutenfree,Delicious glutenfree meal with potato onion egg.
m582,r41,Meal 582,"chicken,tomato,lettuce",dessert,123.52,2026-04-16T08:35:25.056345,0,spicy,Delicious spicy meal with chicken tomato lettuce.
m583,r13,Meal 583,"beef,cheese,garlic",drink,60.25,2026-04-16T04:35:25.056366,0,"seafood,spicy",Delicious seafood spicy meal with beef cheese garlic.
m584,r37,Meal 584,"garlic,cheese,rice",starter,119.39,2026-04-14T02:35:25.056386,0,"vegetarian,halal",Delicious vegetarian halal meal with garlic cheese rice.
m585,r4,Meal 585,"fish,chicken,bread",dessert,189.53,2026-04-14T16:35:25.056409,1,"vegan,halal,glutenfree",Delicious vegan halal glutenfree meal with fish chicken bread.
m586,r57,Meal 586,"beef,egg,fish",drink,108.79,2026-04-18T07:35:25.056430,0,"spicy,kidfriendly,glutenfree",Delicious spicy kidfriendly glutenfree meal with beef egg fish.
m587,r18,Meal 587,"beef,tomato,egg",starter,111.27,2026-04-15T07:35:25.056454,0,"vegetarian,dessert",Delicious vegetarian dessert meal with beef tomato egg.
m588,r59,Meal 588,"egg,bread,chicken",main,187.83,2026-04-15T21:35:25.056476,0,"glutenfree,vegetarian,dessert",Delicious glutenfree vegetarian dessert meal with egg bread chicken.
m589,r25,Meal 589,"rice,onion,lettuce",starter,141.2,2026-04-18T05:35:25.056498,0,"vegan,glutenfree,vegetarian",Delicious vegan glutenfree vegetarian meal with rice onion lettuce.
m590,r61,Meal 590,"rice,fish,cheese",starter,134.26,2026-04-14T06:35:25.056522,0,kidfriendly,Delicious kidfriendly meal with rice fish cheese.
m591,r67,Meal 591,"beef,fish,potato",starter,147.8,2026-04-16T20:35:25.056693,0,"halal,vegan,glutenfree",Delicious halal vegan glutenfree meal with beef fish potato.
m592,r54,Meal 592,"onion,tomato,bread",starter,178.02,2026-04-16T03:35:25.056728,0,"seafood,lowcal,dessert",Delicious seafood lowcal dessert meal with onion tomato bread.
m593,r38,Meal 593,"garlic,lettuce,onion",drink,73.18,2026-04-15T11:35:25.056751,0,"kidfriendly,glutenfree,lowcal",Delicious kidfriendly glutenfree lowcal meal with garlic lettuce onion.
m594,r15,Meal 594,"bread,tomato,lettuce",starter,103.65,2026-04-14T04:35:25.056793,0,"lowcal,kidfriendly",Delicious lowcal kidfriendly meal with bread tomato lettuce.
m595,r15,Meal 595,"fish,egg,onion",starter,25.21,2026-04-15T18:35:25.056817,0,"lowcal,spicy",Delicious lowcal spicy meal with fish egg onion.
m596,r65,Meal 596,"chicken,potato,bread",dessert,94.02,2026-04-14T23:35:25.056838,1,lowcal,Delicious lowcal meal with chicken potato bread.
m597,r55,Meal 597,"cheese,fish,tomato",main,75.53,2026-04-15T09:35:25.056860,1,"seafood,vegan",Delicious seafood vegan meal with cheese fish tomato.
m598,r29,Meal 598,"garlic,beef,onion",dessert,43.26,2026-04-16T20:35:25.056888,0,"spicy,halal,lowcal",Delicious spicy halal lowcal meal with garlic beef onion.
m599,r3,Meal 599,"bread,potato,beef",main,113.36,2026-04-17T01:35:25.056909,0,"vegetarian,dessert",Delicious vegetarian dessert meal with bread potato beef.
m600,r69,Meal 600,"potato,lettuce,tomato",starter,183.92,2026-04-15T03:35:25.056929,0,spicy,Delicious spicy meal with potato lettuce tomato.
m601,r53,Meal 601,"egg,tomato,chicken",main,155.92,2026-04-13T18:35:25.056951,0,glutenfree,Delicious glutenfree meal with egg tomato chicken.
m602,r65,Meal 602,"rice,cheese,garlic",starter,133.68,2026-04-13T17:35:25.056972,0,"kidfriendly,vegan",Delicious kidfriendly vegan meal with rice cheese garlic.
m603,r5,Meal 603,"garlic,lettuce,rice",dessert,175.16,2026-04-17T22:35:25.056994,0,"vegetarian,lowcal",Delicious vegetarian lowcal meal with garlic lettuce rice.
m604,r10,Meal 604,"egg,potato,onion",starter,37.2,2026-04-18T11:35:25.057017,1,"lowcal,vegan,kidfriendly",Delicious lowcal vegan kidfriendly meal with egg potato onion.
m605,r25,Meal 605,"potato,chicken,cheese",drink,56.48,2026-04-15T01:35:25.057037,0,"seafood,dessert,halal",Delicious seafood dessert halal meal with potato chicken cheese.
m606,r74,Meal 606,"lettuce,beef,tomato",dessert,107.0,2026-04-15T18:35:25.057059,0,"lowcal,seafood",Delicious lowcal seafood meal with lettuce beef tomato.
m607,r49,Meal 607,"egg,lettuce,bread",main,101.41,2026-04-17T15:35:25.057083,0,kidfriendly,Delicious kidfriendly meal with egg lettuce bread.
m608,r51,Meal 608,"bread,fish,onion",dessert,79.84,2026-04-14T03:35:25.057103,0,kidfriendly,Delicious kidfriendly meal with bread fish onion.
m609,r13,Meal 609,"fish,onion,tomato",starter,92.58,2026-04-14T00:35:25.057122,1,"spicy,halal,lowcal",Delicious spicy halal lowcal meal with fish onion tomato.
m610,r67,Meal 610,"fish,cheese,lettuce",dessert,170.18,2026-04-15T05:35:25.057145,0,"halal,vegan,lowcal",Delicious halal vegan lowcal meal with fish cheese lettuce.
m611,r42,Meal 611,"egg,tomato,potato",drink,118.21,2026-04-17T19:35:25.057167,0,"lowcal,vegan,spicy",Delicious lowcal vegan spicy meal with egg tomato potato.
m612,r31,Meal 612,"potato,egg,beef",main,96.63,2026-04-18T11:35:25.057190,0,"kidfriendly,glutenfree",Delicious kidfriendly glutenfree meal with potato egg beef.
m613,r49,Meal 613,"rice,potato,beef",starter,98.77,2026-04-14T11:35:25.057210,0,vegan,Delicious vegan meal with rice potato beef.
m614,r5,Meal 614,"garlic,potato,fish",drink,91.89,2026-04-14T07:35:25.057231,0,"kidfriendly,spicy",Delicious kidfriendly spicy meal with garlic potato fish.
m615,r16,Meal 615,"potato,bread,onion",dessert,121.49,2026-04-18T07:35:25.057256,0,"seafood,glutenfree",Delicious seafood glutenfree meal with potato bread onion.
m616,r19,Meal 616,"onion,bread,potato",dessert,104.98,2026-04-16T19:35:25.057365,0,"glutenfree,halal",Delicious glutenfree halal meal with onion bread potato.
m617,r43,Meal 617,"egg,fish,chicken",drink,52.26,2026-04-15T06:35:25.057395,1,"spicy,glutenfree,seafood",Delicious spicy glutenfree seafood meal with egg fish chicken.
m618,r9,Meal 618,"egg,tomato,garlic",main,116.79,2026-04-17T06:35:25.057416,0,seafood,Delicious seafood meal with egg tomato garlic.
m619,r13,Meal 619,"onion,rice,beef",starter,82.09,2026-04-15T10:35:25.057437,0,kidfriendly,Delicious kidfriendly meal with onion rice beef.
m620,r25,Meal 620,"onion,cheese,bread",drink,188.18,2026-04-16T21:35:25.057457,0,"seafood,lowcal",Delicious seafood lowcal meal with onion cheese bread.
m621,r10,Meal 621,"tomato,cheese,rice",main,42.81,2026-04-14T23:35:25.057479,1,"spicy,vegetarian,dessert",Delicious spicy vegetarian dessert meal with tomato cheese rice.
m622,r43,Meal 622,"rice,chicken,tomato",main,187.32,2026-04-14T17:35:25.057502,0,"seafood,kidfriendly,vegetarian",Delicious seafood kidfriendly vegetarian meal with rice chicken tomato.
m623,r19,Meal 623,"chicken,bread,beef",main,44.66,2026-04-18T08:35:25.057523,1,kidfriendly,Delicious kidfriendly meal with chicken bread beef.
m624,r55,Meal 624,"potato,beef,tomato",drink,87.92,2026-04-16T13:35:25.057543,1,"kidfriendly,dessert,spicy",Delicious kidfriendly dessert spicy meal with potato beef tomato.
m625,r61,Meal 625,"potato,beef,onion",starter,191.96,2026-04-18T01:35:25.057570,0,"seafood,dessert",Delicious seafood dessert meal with potato beef onion.
m626,r19,Meal 626,"fish,cheese,beef",drink,137.38,2026-04-16T13:35:25.057595,0,"glutenfree,kidfriendly",Delicious glutenfree kidfriendly meal with fish cheese beef.
m627,r4,Meal 627,"egg,lettuce,tomato",starter,88.84,2026-04-16T20:35:25.057616,0,"kidfriendly,dessert",Delicious kidfriendly dessert meal with egg lettuce tomato.
m628,r2,Meal 628,"bread,potato,tomato",dessert,79.12,2026-04-13T14:35:25.057636,0,kidfriendly,Delicious kidfriendly meal with bread potato tomato.
m629,r33,Meal 629,"garlic,cheese,fish",main,199.23,2026-04-15T16:35:25.057657,0,"vegan,seafood,glutenfree",Delicious vegan seafood glutenfree meal with garlic cheese fish.
m630,r36,Meal 630,"egg,fish,onion",drink,108.25,2026-04-16T22:35:25.057679,1,"vegan,glutenfree,lowcal",Delicious vegan glutenfree lowcal meal with egg fish onion.
m631,r70,Meal 631,"bread,chicken,onion",starter,147.02,2026-04-18T08:35:25.057700,0,vegan,Delicious vegan meal with bread chicken onion.
m632,r17,Meal 632,"beef,chicken,fish",main,76.56,2026-04-16T23:35:25.057721,0,lowcal,Delicious lowcal meal with beef chicken fish.
m633,r25,Meal 633,"garlic,bread,rice",dessert,112.94,2026-04-18T09:35:25.057743,1,"vegan,dessert,lowcal",Delicious vegan dessert lowcal meal with garlic bread rice.
m634,r54,Meal 634,"potato,rice,cheese",starter,99.81,2026-04-14T00:35:25.057770,0,"vegan,vegetarian,kidfriendly",Delicious vegan vegetarian kidfriendly meal with potato rice cheese.
m635,r78,Meal 635,"lettuce,rice,chicken",dessert,120.9,2026-04-15T05:35:25.057793,0,glutenfree,Delicious glutenfree meal with lettuce rice chicken.
m636,r44,Meal 636,"beef,egg,garlic",main,53.42,2026-04-14T13:35:25.057814,0,"vegetarian,kidfriendly",Delicious vegetarian kidfriendly meal with beef egg garlic.
m637,r22,Meal 637,"garlic,bread,fish",starter,75.4,2026-04-14T00:35:25.057835,0,halal,Delicious halal meal with garlic bread fish.
m638,r17,Meal 638,"egg,cheese,rice",starter,121.71,2026-04-15T01:35:25.057858,1,"vegan,lowcal",Delicious vegan lowcal meal with egg cheese rice.
m639,r29,Meal 639,"tomato,rice,cheese",drink,67.62,2026-04-14T23:35:25.057879,1,seafood,Delicious seafood meal with tomato rice cheese.
m640,r46,Meal 640,"garlic,potato,fish",starter,26.61,2026-04-18T00:35:25.057900,1,"dessert,glutenfree,lowcal",Delicious dessert glutenfree lowcal meal with garlic potato fish.
m641,r20,Meal 641,"garlic,egg,cheese",dessert,145.94,2026-04-14T16:35:25.057927,0,"halal,lowcal,spicy",Delicious halal lowcal spicy meal with garlic egg cheese.
m642,r12,Meal 642,"fish,cheese,chicken",main,113.07,2026-04-18T12:35:25.057970,0,"halal,seafood,vegetarian",Delicious halal seafood vegetarian meal with fish cheese chicken.
m643,r61,Meal 643,"onion,bread,garlic",drink,138.49,2026-04-16T14:35:25.057995,0,kidfriendly,Delicious kidfriendly meal with onion bread garlic.
m644,r42,Meal 644,"chicken,rice,lettuce",dessert,80.6,2026-04-16T02:35:25.058055,0,"vegetarian,dessert,lowcal",Delicious vegetarian dessert lowcal meal with chicken rice lettuce.
m645,r24,Meal 645,"fish,potato,rice",main,99.02,2026-04-17T14:35:25.058083,1,"seafood,spicy",Delicious seafood spicy meal with fish potato rice.
m646,r76,Meal 646,"tomato,cheese,bread",dessert,106.86,2026-04-16T18:35:25.058109,1,"lowcal,glutenfree,halal",Delicious lowcal glutenfree halal meal with tomato cheese bread.
m647,r39,Meal 647,"potato,beef,lettuce",dessert,191.72,2026-04-15T20:35:25.058170,1,halal,Delicious halal meal with potato beef lettuce.
m648,r76,Meal 648,"potato,rice,cheese",starter,191.27,2026-04-18T07:35:25.058191,0,spicy,Delicious spicy meal with potato rice cheese.
m649,r17,Meal 649,"cheese,rice,bread",drink,49.76,2026-04-16T00:35:25.058212,0,"dessert,vegan,kidfriendly",Delicious dessert vegan kidfriendly meal with cheese rice bread.
m650,r19,Meal 650,"cheese,egg,beef",starter,174.4,2026-04-14T13:35:25.058268,1,spicy,Delicious spicy meal with cheese egg beef.
m651,r12,Meal 651,"potato,bread,chicken",starter,82.05,2026-04-16T03:35:25.058316,1,"halal,spicy,dessert",Delicious halal spicy dessert meal with potato bread chicken.
m652,r71,Meal 652,"garlic,lettuce,fish",starter,157.35,2026-04-17T08:35:25.058344,0,"lowcal,halal,kidfriendly",Delicious lowcal halal kidfriendly meal with garlic lettuce fish.
m653,r50,Meal 653,"rice,lettuce,bread",dessert,167.56,2026-04-18T08:35:25.058371,1,dessert,Delicious dessert meal with rice lettuce bread.
m654,r77,Meal 654,"bread,fish,onion",starter,179.41,2026-04-13T17:35:25.058392,0,"glutenfree,vegetarian",Delicious glutenfree vegetarian meal with bread fish onion.
m655,r31,Meal 655,"potato,chicken,onion",drink,184.63,2026-04-16T18:35:25.058415,0,"dessert,glutenfree",Delicious dessert glutenfree meal with potato chicken onion.
m656,r18,Meal 656,"tomato,cheese,lettuce",dessert,89.13,2026-04-14T01:35:25.058437,0,"halal,vegan",Delicious halal vegan meal with tomato cheese lettuce.
m657,r55,Meal 657,"cheese,lettuce,fish",dessert,192.53,2026-04-13T18:35:25.058457,1,seafood,Delicious seafood meal with cheese lettuce fish.
m658,r23,Meal 658,"garlic,potato,beef",main,82.33,2026-04-16T01:35:25.058476,0,lowcal,Delicious lowcal meal with garlic potato beef.
m659,r52,Meal 659,"bread,rice,onion",drink,143.53,2026-04-16T06:35:25.058496,0,spicy,Delicious spicy meal with bread rice onion.
m660,r63,Meal 660,"chicken,cheese,lettuce",main,128.65,2026-04-14T23:35:25.058516,1,"lowcal,glutenfree,kidfriendly",Delicious lowcal glutenfree kidfriendly meal with chicken cheese lettuce.
m661,r65,Meal 661,"potato,bread,beef",starter,196.53,2026-04-17T18:35:25.058538,1,"kidfriendly,dessert",Delicious kidfriendly dessert meal with potato bread beef.
m662,r11,Meal 662,"bread,onion,cheese",drink,98.28,2026-04-14T15:35:25.058625,1,vegan,Delicious vegan meal with bread onion cheese.
m663,r37,Meal 663,"fish,egg,bread",dessert,65.42,2026-04-13T20:35:25.058659,0,vegetarian,Delicious vegetarian meal with fish egg bread.
m664,r38,Meal 664,"cheese,rice,egg",drink,23.15,2026-04-15T11:35:25.062195,0,glutenfree,Delicious glutenfree meal with cheese rice egg.
m665,r39,Meal 665,"egg,chicken,potato",drink,64.75,2026-04-17T12:35:25.062250,0,"vegan,vegetarian,spicy",Delicious vegan vegetarian spicy meal with egg chicken potato.
m666,r69,Meal 666,"egg,rice,fish",dessert,82.17,2026-04-15T21:35:25.062275,1,spicy,Delicious spicy meal with egg rice fish.
m667,r80,Meal 667,"onion,fish,chicken",dessert,87.1,2026-04-13T23:35:25.062299,0,glutenfree,Delicious glutenfree meal with onion fish chicken.
m668,r78,Meal 668,"egg,beef,bread",dessert,96.06,2026-04-18T12:35:25.062330,0,"vegetarian,lowcal,seafood",Delicious vegetarian lowcal seafood meal with egg beef bread.
m669,r24,Meal 669,"lettuce,beef,tomato",dessert,199.09,2026-04-16T15:35:25.062374,0,"seafood,vegetarian,lowcal",Delicious seafood vegetarian lowcal meal with lettuce beef tomato.
m670,r7,Meal 670,"lettuce,cheese,rice",main,128.83,2026-04-15T01:35:25.062401,0,"kidfriendly,halal",Delicious kidfriendly halal meal with lettuce cheese rice.
m671,r37,Meal 671,"tomato,chicken,lettuce",starter,69.46,2026-04-17T02:35:25.062424,1,"vegan,lowcal",Delicious vegan lowcal meal with tomato chicken lettuce.
m672,r77,Meal 672,"tomato,chicken,bread",main,130.05,2026-04-14T18:35:25.062448,1,"dessert,vegetarian,kidfriendly",Delicious dessert vegetarian kidfriendly meal with tomato chicken bread.
m673,r76,Meal 673,"fish,potato,chicken",dessert,77.54,2026-04-15T09:35:25.063602,1,"dessert,lowcal",Delicious dessert lowcal meal with fish potato chicken.
m674,r20,Meal 674,"potato,rice,lettuce",drink,25.81,2026-04-14T22:35:25.063917,0,"kidfriendly,halal",Delicious kidfriendly halal meal with potato rice lettuce.
m675,r63,Meal 675,"egg,potato,bread",dessert,155.15,2026-04-15T04:35:25.063950,1,"dessert,vegetarian,kidfriendly",Delicious dessert vegetarian kidfriendly meal with egg potato bread.
